ft,spinup_g0.2_re,spinup_g0.2_im,spinup_g0.5_re,spinup_g0.5_im,spinup_g0.8_re,spinup_g0.8_im,spinup_g1.0_re,spinup_g1.0_im
6.846267997912e+01,9.957582014457e-01,3.187818613676e-03,9.793326264245e-01,8.377490291242e-03,9.531292652326e-01,1.009784912876e-02,9.323608812858e-01,8.550140154175e-03
6.909661225470e+01,9.984828214453e-01,5.042248098618e-03,9.883835879040e-01,1.887619454422e-02,9.683820625249e-01,3.571734369708e-02,9.507975411181e-01,4.674024821751e-02
6.973641444554e+01,1.001780134906e+00,4.912718294179e-03,1.001940929004e+00,2.194282729224e-02,9.959843226435e-01,4.728768745921e-02,9.884923103267e-01,6.656480874914e-02
7.038214090430e+01,1.004344927628e+00,2.830070868392e-03,1.014665962388e+00,1.625548195315e-02,1.025123578027e+00,3.997650637460e-02,1.030728605404e+00,5.980976749136e-02
7.103384648692e+01,1.005131412873e+00,-3.829471137710e-04,1.021388425056e+00,4.001868020174e-03,1.043997438289e+00,1.645716249554e-02,1.060430890016e+00,2.877674648164e-02
7.169158655728e+01,1.003797138604e+00,-3.414142865479e-03,1.019253286441e+00,-9.849392858453e-03,1.044649173224e+00,-1.380552888901e-02,1.065114097646e+00,-1.410907006532e-02
7.235541699191e+01,1.000879870552e+00,-4.990309584758e-03,1.009038677889e+00,-1.950108439713e-02,1.026522452973e+00,-3.818976238620e-02,1.042394193235e+00,-5.099939490028e-02
7.302539418471e+01,9.976088079738e-01,-4.423611696556e-03,9.950043005744e-01,-2.077000335557e-02,9.970863120032e-01,-4.616700521883e-02,1.001549738607e+00,-6.599599584817e-02
7.370157505179e+01,9.954017972136e-01,-1.938402864507e-03,9.832076098376e-01,-1.299209557814e-02,9.689919627722e-01,-3.400869131447e-02,9.600881950925e-01,-5.220112800302e-02
7.438401703625e+01,9.952458843522e-01,1.385590167528e-03,9.789045364103e-01,5.071065130904e-04,9.547196139172e-01,-6.797451871431e-03,9.363970203346e-01,-1.526348046093e-02
7.507277811310e+01,9.972320664576e-01,4.060344562843e-03,9.841347631573e-01,1.371619346097e-02,9.609237893956e-01,2.341403930425e-02,9.414671649261e-01,2.851290580390e-02
7.576791679417e+01,1.000471803367e+00,4.853588706834e-03,9.966236501880e-01,2.056867145439e-02,9.850668881090e-01,4.279060254746e-02,9.734373889925e-01,5.911540814502e-02
7.646949213308e+01,1.003466614628e+00,3.376414557725e-03,1.010632461536e+00,1.777966636477e-02,1.016131745991e+00,4.210559769427e-02,1.017786790846e+00,6.201060601107e-02
7.717756373027e+01,1.004792318449e+00,3.073503272781e-04,1.019520234345e+00,6.548796004292e-03,1.039437240085e+00,2.138019290823e-02,1.053595672531e+00,3.536980941457e-02
7.789219173803e+01,1.003791724383e+00,-2.886559942982e-03,1.018918845647e+00,-7.799229803634e-03,1.043575385024e+00,-9.648785449131e-03,1.063368840703e+00,-8.372193410124e-03
7.861343686564e+01,1.000933816458e+00,-4.635877664547e-03,1.009000871927e+00,-1.823794354336e-02,1.026216251915e+00,-3.583761488450e-02,1.041864536880e+00,-4.791236509682e-02
7.934136038454e+01,9.976306654274e-01,-4.050786468895e-03,9.946172245539e-01,-1.948368443945e-02,9.957473890910e-01,-4.397114428487e-02,9.993763621250e-01,-6.333023913228e-02
8.007602413348e+01,9.955605042326e-01,-1.406387777772e-03,9.830486318488e-01,-1.078197181222e-02,9.675335034541e-01,-2.962426232606e-02,9.572791455273e-01,-4.636001353642e-02
8.081749052384e+01,9.958086226339e-01,1.946521893642e-03,9.803383032945e-01,3.477055466046e-03,9.562736925144e-01,8.200138845262e-05,9.374725054195e-01,-5.309042860686e-03
8.156582254487e+01,9.982666648812e-01,4.245788069173e-03,9.880322072861e-01,1.582961553404e-02,9.681772531096e-01,2.966203090729e-02,9.507953217978e-01,3.847932472777e-02
8.232108376911e+01,1.001636160176e+00,4.246607861396e-03,1.002125588278e+00,1.960812625760e-02,9.971799727965e-01,4.318906746893e-02,9.905980873369e-01,6.146201320935e-02
8.308333835771e+01,1.004084614364e+00,1.926405011386e-03,1.014986475112e+00,1.263538379052e-02,1.027644892754e+00,3.301407271045e-02,1.035481610706e+00,5.071069426503e-02
8.385265106594e+01,1.004241604565e+00,-1.446762034441e-03,1.019435969927e+00,-1.341270057800e-03,1.042607373600e+00,4.460492032146e-03,1.060487419172e+00,1.169018633201e-02
8.462908724869e+01,1.001996468055e+00,-3.973964936330e-03,1.012845828735e+00,-1.448814813897e-02,1.033349644040e+00,-2.654040160944e-02,1.051106608982e+00,-3.389238773516e-02
8.541271286598e+01,9.986194433460e-01,-4.191772787782e-03,9.988784814018e-01,-1.921161935666e-02,1.004862419081e+00,-4.212417622565e-02,1.012219134961e+00,-5.980620609758e-02
8.620359448860e+01,9.960789722909e-01,-1.950805410806e-03,9.856399419750e-01,-1.263372812706e-02,9.736036614775e-01,-3.290909682945e-02,9.662253297998e-01,-5.050928059559e-02
8.700179930374e+01,9.958979132778e-01,1.435517149366e-03,9.810465909147e-01,1.457411224032e-03,9.582233409157e-01,-4.044566203028e-03,9.405296148362e-01,-1.101492189925e-02
8.780739512075e+01,9.982080753519e-01,3.922882587330e-03,9.879974529475e-01,1.459049504723e-02,9.683091927986e-01,2.719186352653e-02,9.510892229100e-01,3.510328893467e-02
8.862045037682e+01,1.001605955643e+00,3.967047907873e-03,1.002336166698e+00,1.863136516262e-02,9.979841396148e-01,4.149554918960e-02,9.919235850213e-01,5.938041626898e-02
8.944103414286e+01,1.003966560488e+00,1.517840180297e-03,1.015129982757e+00,1.092538386248e-02,1.028835144621e+00,2.961248243570e-02,1.037760963639e+00,4.617828434086e-02
9.026921612933e+01,1.003771221235e+00,-1.881611359769e-03,1.018167708124e+00,-3.736610629895e-03,1.041103390590e+00,-1.214621250737e-03,1.059280702541e+00,3.389180040517e-03
9.110506669219e+01,1.001123869414e+00,-4.028499153695e-03,1.009351530745e+00,-1.588635059350e-02,1.026522782435e+00,-3.114935814737e-02,1.042068437587e+00,-4.151623608422e-02
9.194865683886e+01,9.977547146987e-01,-3.490561853969e-03,9.943825409595e-01,-1.743909593314e-02,9.943888360257e-01,-4.031385809691e-02,9.969634607435e-01,-5.875449093619e-02
9.280005823425e+01,9.959262472224e-01,-6.061082523902e-04,9.832832414610e-01,-7.220054587847e-03,9.661508499394e-01,-2.222729684183e-02,9.540142727516e-01,-3.626123055076e-02
9.365934320686e+01,9.969049499020e-01,2.669268303776e-03,9.837168636548e-01,7.898733422973e-03,9.612622096045e-01,1.106790128705e-02,9.427737053806e-01,1.110222246108e-02
9.452658475490e+01,1.000033232033e+00,4.055694928363e-03,9.955178294332e-01,1.741956928519e-02,9.834659151388e-01,3.651309469219e-02,9.715781552444e-01,5.058793746445e-02
9.540185655254e+01,1.003111150824e+00,2.553394117873e-03,1.010437818500e+00,1.451319163046e-02,1.017349803598e+00,3.590545750851e-02,1.020532684657e+00,5.398581095004e-02
9.628523295611e+01,1.003917389876e+00,-7.786344869217e-04,1.017731125183e+00,1.133905361192e-03,1.038562639740e+00,9.324296299519e-03,1.054502978059e+00,1.829988109451e-02
9.717678901047e+01,1.001840627739e+00,-3.510156624175e-03,1.011946523375e+00,-1.300401877601e-02,1.031317893924e+00,-2.402449243705e-02,1.048252815370e+00,-3.077024408356e-02
9.807660045533e+01,9.984072281045e-01,-3.596218305016e-03,9.972587632642e-01,-1.733499285096e-02,1.000650518579e+00,-3.926440891128e-02,1.005872202507e+00,-5.666232552118e-02
9.898474373173e+01,9.962140926888e-01,-9.491363349670e-04,9.847407932960e-01,-8.450554507287e-03,9.696003448838e-01,-2.454118556524e-02,9.591290632010e-01,-3.930526170382e-02
9.990129598853e+01,9.969664724219e-01,2.408215426887e-03,9.841066421923e-01,6.923962029877e-03,9.622207349401e-01,9.142632062887e-03,9.441966431267e-01,8.475286602200e-03
1.008263350889e+02,1.000097266638e+00,3.842356621703e-03,9.959908417637e-01,1.675699501949e-02,9.846466391655e-01,3.549288625290e-02,9.733116155264e-01,4.944040532564e-02
1.017599396171e+02,1.003122337052e+00,2.190669698974e-03,1.011016469361e+00,1.311040000656e-02,1.019296419386e+00,3.328491597082e-02,1.023753312080e+00,5.063052470926e-02
1.027021888850e+02,1.003580146055e+00,-1.228358205396e-03,1.016977443351e+00,-1.196162448100e-03,1.038074096126e+00,3.939861250119e-03,1.054668407759e+00,1.050460992004e-02
1.036531629387e+02,1.001071284200e+00,-3.600045128395e-03,1.008833088328e+00,-1.442580494496e-02,1.025193131086e+00,-2.855767572725e-02,1.040119931326e+00,-3.822234337045e-02
1.046129425657e+02,9.976835637616e-01,-2.920118052970e-03,9.932922915700e-01,-1.541557755230e-02,9.911065410547e-01,-3.682890769491e-02,9.917459297425e-01,-5.453679621176e-02
1.055816093014e+02,9.963098760431e-01,2.534142326666e-04,9.835971898367e-01,-3.182756246586e-03,9.647909505668e-01,-1.345966814291e-02,9.506064708588e-01,-2.397425103937e-02
1.065592454364e+02,9.981618058233e-01,3.177069240646e-03,9.882650122815e-01,1.175002321749e-02,9.693167599267e-01,2.156166202147e-02,9.527303604338e-01,2.743020387296e-02
1.075459340230e+02,1.001624357683e+00,3.260193075813e-03,1.003311130350e+00,1.616916438786e-02,1.001062737081e+00,3.729492077561e-02,9.968322819499e-01,5.430841060463e-02
1.085417588827e+02,1.003591665700e+00,4.063651894170e-04,1.015276126130e+00,5.976538963101e-03,1.031714261136e+00,1.928901438316e-02,1.043653180327e+00,3.204203383539e-02
1.095468046131e+02,1.002250810583e+00,-2.792834772244e-03,1.013152481610e+00,-9.633559438846e-03,1.033113216482e+00,-1.635052383069e-02,1.050216982851e+00,-1.958698030084e-02
1.105611565951e+02,9.988261206460e-01,-3.360356327633e-03,9.987731772867e-01,-1.615680814011e-02,1.003585447494e+00,-3.656605698521e-02,1.009843385164e+00,-5.274327090815e-02
1.115849010002e+02,9.965460033518e-01,-7.394560525413e-04,9.856509450796e-01,-7.310683347736e-03,9.707843126278e-01,-2.196871089566e-02,9.602562971063e-01,-3.567600016605e-02
1.126181247980e+02,9.976147776891e-01,2.568549301900e-03,9.864569151052e-01,8.529911067782e-03,9.663432985313e-01,1.377664008791e-02,9.492401605476e-01,1.579917006701e-02
1.136609157630e+02,1.001009491750e+00,3.328723127410e-03,1.000542618563e+00,1.589817034926e-02,9.949712617563e-01,3.583027324550e-02,9.881310782587e-01,5.156917531199e-02
1.147133624828e+02,1.003365712184e+00,7.661894437467e-04,1.013992765430e+00,7.359258410396e-03,1.028486842660e+00,2.200593106851e-02,1.038737073600e+00,3.569319330243e-02
1.157755543652e+02,1.002290345672e+00,-2.547113030512e-03,1.013160103545e+00,-8.585771963098e-03,1.032922837312e+00,-1.409426503240e-02,1.049808002109e+00,-1.637916803720e-02
1.168475816457e+02,9.988672903851e-01,-3.204934842517e-03,9.987620851777e-01,-1.556779600592e-02,1.003352506278e+00,-3.547191789072e-02,1.009396240614e+00,-5.133816857023e-02
1.179295353956e+02,9.966641933544e-01,-5.009267866006e-04,9.857616374906e-01,-6.178951964931e-03,9.704080430293e-01,-1.951615031791e-02,9.592740398498e-01,-3.225378988398e-02
1.190215075292e+02,9.980338165730e-01,2.709102238126e-03,9.880300950165e-01,9.730871358661e-03,9.692034274954e-01,1.718530308037e-02,9.528283256610e-01,2.118931212679e-02
1.201235908121e+02,1.001517221037e+00,2.955058988084e-03,1.003254850261e+00,1.498227008611e-02,1.001414127122e+00,3.505843122531e-02,9.976078290718e-01,5.141888134071e-02
1.212358788689e+02,1.003295969221e+00,-5.237896051256e-05,1.014784520678e+00,3.689156786564e-03,1.031900154382e+00,1.417506159238e-02,1.044843068414e+00,2.478745696711e-02
1.223584661909e+02,1.001370357594e+00,-2.970296738721e-03,1.009671471979e+00,-1.165414375356e-02,1.026462141886e+00,-2.249208415829e-02,1.041578761660e+00,-2.953714998964e-02
1.234914481444e+02,9.979068185026e-01,-2.481137535422e-03,9.935842491594e-01,-1.361593562322e-02,9.908936216469e-01,-3.333055168768e-02,9.909166241215e-01,-4.994864973147e-02
1.246349209790e+02,9.968984438551e-01,8.701703844795e-04,9.850417017471e-01,1.954357270418e-04,9.660665202271e-01,-5.496260875845e-03,9.510041563032e-01,-1.237497939543e-02
1.257889818352e+02,9.995439679261e-01,3.163972795383e-03,9.941605870973e-01,1.367323065776e-02,9.813356049942e-01,2.865819744034e-02,9.689963660994e-01,3.961163708842e-02
1.269537287531e+02,1.002705822412e+00,1.655737390686e-03,1.010192679986e+00,1.069886527086e-02,1.018860180655e+00,2.832013582013e-02,1.024035445245e+00,4.392486303640e-02
1.281292606806e+02,1.002550183054e+00,-1.845571207549e-03,1.013713874403e+00,-5.255427158387e-03,1.033227846080e+00,-6.469365323902e-03,1.049563833395e+00,-5.246389682868e-03
1.293156774820e+02,9.992509677039e-01,-3.032734732854e-03,1.000268185040e+00,-1.459396866782e-02,1.006428290382e+00,-3.305972740439e-02,1.013657288339e+00,-4.769475366215e-02
1.305130799459e+02,9.969266748447e-01,-4.055441588696e-04,9.865918261308e-01,-5.538488637751e-03,9.717076687340e-01,-1.795152996069e-02,9.607537271731e-01,-2.997437165558e-02
1.317215697945e+02,9.985428912669e-01,2.709272684382e-03,9.901300944628e-01,1.051041638841e-02,9.733238551306e-01,1.999148211226e-02,9.582550898343e-01,2.595619872001e-02
1.329412496918e+02,1.002027315514e+00,2.282340665088e-03,1.006435389890e+00,1.280355143126e-02,1.009548847018e+00,3.176121366534e-02,1.009970212407e+00,4.790397361811e-02
1.341722232523e+02,1.002805870071e+00,-1.141989940645e-03,1.014129252731e+00,-1.789321161631e-03,1.032958617912e+00,1.574512120494e-03,1.048265112982e+00,6.535443157334e-03
1.354145950500e+02,9.998252618191e-01,-3.001106420841e-03,1.002845564315e+00,-1.386589757016e-02,1.012058171776e+00,-3.053291032341e-02,1.021652660320e+00,-4.337780756309e-02
1.366684706274e+02,9.971160834347e-01,-7.631875775394e-04,9.877863792507e-01,-6.981472846695e-03,9.748736598345e-01,-2.086496225914e-02,9.656876248020e-01,-3.393480668654e-02
1.379339565040e+02,9.984175727967e-01,2.501941269583e-03,9.897338053144e-01,9.492194699046e-03,9.726881069400e-01,1.760322224072e-02,9.575175810504e-01,2.242298655223e-02
1.392111601856e+02,1.001922245798e+00,2.221526526437e-03,1.006078161801e+00,1.249659922024e-02,1.008901578375e+00,3.107762588316e-02,1.009128806544e+00,4.693658609658e-02
1.405001901738e+02,1.002647927262e+00,-1.219487142203e-03,1.013609878266e+00,-2.349880131431e-03,1.032162129044e+00,8.902806352493e-05,1.047405169311e+00,4.260781200588e-03
1.418011559745e+02,9.995339281988e-01,-2.855154641147e-03,1.001354163792e+00,-1.365970125980e-02,1.008613866276e+00,-3.081677718707e-02,1.016664894216e+00,-4.434979254863e-02
1.431141681077e+02,9.971423830311e-01,-2.749428129179e-04,9.872154624663e-01,-4.761902632836e-03,9.725378824187e-01,-1.610198297145e-02,9.615409090835e-01,-2.729340909117e-02
1.444393381169e+02,9.990459398201e-01,2.684346998049e-03,9.923200964238e-01,1.117435513304e-02,9.778181875260e-01,2.260717809121e-02,9.643396158690e-01,3.052813059513e-02
1.457767785782e+02,1.002372759249e+00,1.536964183626e-03,1.009040266919e+00,9.993771763234e-03,1.016779839098e+00,2.667086446877e-02,1.021357137981e+00,4.156064755381e-02
1.471266031104e+02,1.002004095228e+00,-1.963168005341e-03,1.011660062713e+00,-6.589918115926e-03,1.029548090658e+00,-1.047344943621e-02,1.045022799966e+00,-1.167615792053e-02
1.484889263840e+02,9.985055169773e-01,-2.348826140153e-03,9.959901866903e-01,-1.269309827747e-02,9.958888053764e-01,-3.091712638579e-02,9.979030902587e-01,-4.625086228976e-02
1.498638641315e+02,9.974251440991e-01,1.001222496741e-03,9.868503358364e-01,1.454541903281e-03,9.690327936632e-01,-1.972956236611e-03,9.544355619851e-01,-6.910673622424e-03
1.512515331571e+02,1.000511778617e+00,2.693339574813e-03,9.990420367674e-01,1.311388967936e-02,9.924604598525e-01,2.993670822171e-02,9.849780588734e-01,4.334435583407e-02
1.526520513464e+02,1.002720138767e+00,-4.774370182324e-05,1.012683858891e+00,3.146435560237e-03,1.028082401938e+00,1.243867032833e-02,1.039987913910e+00,2.204662809176e-02
1.540655376766e+02,1.000375954919e+00,-2.673439198405e-03,1.005062978541e+00,-1.196080685228e-02,1.016598463984e+00,-2.565584457667e-02,1.027909005256e+00,-3.587543341744e-02
1.554921122267e+02,9.974281394855e-01,-7.503712035204e-04,9.889588107797e-01,-6.687793320101e-03,9.771128995024e-01,-2.000998343622e-02,9.686519795854e-01,-3.262374251437e-02
1.569318961874e+02,9.989284583985e-01,2.433088443623e-03,9.919769632011e-01,1.001150651283e-02,9.772888132301e-01,1.997511284798e-02,9.637289119402e-01,2.669525461357e-02
1.583850118716e+02,1.002272993599e+00,1.339360122331e-03,1.008945510898e+00,9.086639076815e-03,1.017083571327e+00,2.477165651133e-02,1.022150897587e+00,3.897383616109e-02
1.598515827248e+02,1.001556465272e+00,-2.105162199857e-03,1.009906632543e+00,-7.903299667831e-03,1.026279194930e+00,-1.434093641279e-02,1.040877533425e+00,-1.789451886117e-02
1.613317333357e+02,9.980592533048e-01,-1.727228358012e-03,9.930682270445e-01,-1.051630274213e-02,9.881566938401e-01,-2.732880849701e-02,9.859429585925e-01,-4.213454160067e-02
1.628255894463e+02,9.981431084459e-01,1.788542723637e-03,9.890497198640e-01,6.065970736581e-03,9.719858217881e-01,9.658966399692e-03,9.571080354308e-01,1.072848493574e-02
1.643332779632e+02,1.001655207204e+00,1.950872683682e-03,1.005330876962e+00,1.124155601048e-02,1.007833681158e+00,2.842142590382e-02,1.007966536669e+00,4.328304882578e-02
1.658549269680e+02,1.002014232061e+00,-1.545545938358e-03,1.011419320835e+00,-4.743364483868e-03,1.028624821694e+00,-6.396007713266e-03,1.043421449279e+00,-5.804933706900e-03
1.673906657281e+02,9.985371857342e-01,-2.051283986067e-03,9.956859620201e-01,-1.150748103507e-02,9.946378723815e-01,-2.868401008875e-02,9.957390462377e-01,-4.339767564060e-02
1.689406247082e+02,9.979346699880e-01,1.408988809089e-03,9.884762993043e-01,4.048804359994e-03,9.713576637785e-01,4.739853948490e-03,9.567229401962e-01,3.341559242747e-03
1.705049355808e+02,1.001384980884e+00,2.058491205470e-03,1.003950057250e+00,1.147882909273e-02,1.004531600214e+00,2.852590750743e-02,1.003047917443e+00,4.309867826490e-02
1.720837312377e+02,1.002031620753e+00,-1.390772419631e-03,1.011376605722e+00,-4.017404163237e-03,1.028343112415e+00,-4.736180541275e-03,1.042874801075e+00,-3.378132685776e-03
1.736771458012e+02,9.985745365139e-01,-1.984285108119e-03,9.957521054045e-01,-1.121357603163e-02,9.946506378537e-01,-2.808442552823e-02,9.956719116045e-01,-4.259060409339e-02
1.752853146355e+02,9.980851896179e-01,1.487227522800e-03,9.890208005151e-01,4.635729266749e-03,9.722775504374e-01,6.363122174702e-03,9.577959344324e-01,5.890327167204e-03
1.769083743582e+02,1.001573177135e+00,1.820399940292e-03,1.005171450954e+00,1.065618401425e-02,1.007763586589e+00,2.721227629215e-02,1.008050917814e+00,4.164616714899e-02
1.785464628520e+02,1.001697338293e+00,-1.679151075889e-03,1.010221134625e+00,-5.840642750801e-03,1.026492386050e+00,-9.527666178144e-03,1.040821730540e+00,-1.078429608208e-02
1.801997192762e+02,9.982005570167e-01,-1.541304244201e-03,9.933778026803e-01,-9.645655261181e-03,9.883815273841e-01,-2.548644392240e-02,9.859538509413e-01,-3.961143813929e-02
1.818682840787e+02,9.986521785610e-01,1.926505577383e-03,9.911019138063e-01,7.486277801910e-03,9.758935207421e-01,1.397971509946e-02,9.621242041802e-01,1.776457274013e-02
1.835522990079e+02,1.002050681030e+00,1.112874831710e-03,1.008392173279e+00,7.946085045511e-03,1.016529463269e+00,2.225803423652e-02,1.021829997283e+00,3.546197154492e-02
